Iteration,Total_Cost,Position_Cost,Heading_Cost,Gamma_State_Cost,Lateral_Ref_Cost,Velocity_Cost,Gamma_Ctrl_Cost,Obstacle_Cost,Lane_Cost,Gamma_Barrier_Cost,Gamma_Dot_Barrier_Cost,Speed_Rate_Cost,Lambda_Value
1,1965.52,5.27208,0.0229008,6.73012,8.8362,1474.71,7.17069,401.474,0,12.5955,46.1551,2.54829,7
-1,1965.52,5.27208,0.0229008,6.73012,8.8362,1474.71,7.17069,401.474,0,12.5955,46.1551,2.54829,4.9
-2,1846.62,5.42572,0.0259145,7.01269,12.807,1488.67,7.88108,263.382,0,12.6975,46.2362,2.47372,4.9
2,1846.62,5.42572,0.0259145,7.01269,12.807,1488.67,7.88108,263.382,0,12.6975,46.2362,2.47372,4.9
-1,1846.62,5.42572,0.0259145,7.01269,12.807,1488.67,7.88108,263.382,0,12.6975,46.2362,2.47372,3.43
-2,1773.99,5.81927,0.0232894,7.0056,11.8549,1501.89,8.19885,177.791,0,12.6979,46.2727,2.44411,3.43
3,1773.99,5.81927,0.0232894,7.0056,11.8549,1501.89,8.19885,177.791,0,12.6979,46.2727,2.44411,3.43
0,1995.46,5.65304,0.0420324,7.21674,21.2944,1477.09,7.83608,414.858,0,12.7652,46.2311,2.47295,3.43
-1,1995.46,5.65304,0.0420324,7.21674,21.2944,1477.09,7.83608,414.858,0,12.7652,46.2311,2.47295,7
-2,1878.33,6.26253,0.0426547,7.53176,26.3591,1491.8,8.75544,275.94,0,12.8806,46.3365,2.42304,7
1,1878.33,6.26253,0.0426547,7.53176,26.3591,1491.8,8.75544,275.94,0,12.8806,46.3365,2.42304,7
0,2163.4,6.03803,0.0660057,7.41857,36.6431,1465.44,7.78449,578.491,0,12.8321,46.2253,2.47034,7
-1,2163.4,6.03803,0.0660057,7.41857,36.6431,1465.44,7.78449,578.491,0,12.8321,46.2253,2.47034,7
-2,1999.98,6.7826,0.0730254,7.94938,50.2997,1480.6,9.06722,383.398,0,13.0283,46.3724,2.40617,7
1,1999.98,6.7826,0.0730254,7.94938,50.2997,1480.6,9.06722,383.398,0,13.0283,46.3724,2.40617,7
-1,1999.98,6.7826,0.0730254,7.94938,50.2997,1480.6,9.06722,383.398,0,13.0283,46.3724,2.40617,4.9
-2,1895.06,6.64019,0.0722154,8.18587,49.8392,1496.06,10.1444,262.142,0,13.1227,46.497,2.35327,4.9
2,1895.06,6.64019,0.0722154,8.18587,49.8392,1496.06,10.1444,262.142,0,13.1227,46.497,2.35327,4.9
0,2134.85,7.52691,0.108822,8.19473,82.4704,1468.6,9.01958,497.05,0,13.1115,46.367,2.40512,4.9
-1,2134.85,7.52691,0.108822,8.19473,82.4704,1468.6,9.01958,497.05,0,13.1115,46.367,2.40512,7
-2,2005.23,7.5662,0.113367,8.63914,89.2289,1484.54,10.4816,342.487,0,13.2832,46.536,2.35209,7
1,2005.23,7.5662,0.113367,8.63914,89.2289,1484.54,10.4816,342.487,0,13.2832,46.536,2.35209,7
0,2262.09,8.85909,0.160546,8.43727,133.048,1456.51,8.96601,584.151,0,13.1939,46.361,2.40292,7
-1,2262.09,8.85909,0.160546,8.43727,133.048,1456.51,8.96601,584.151,0,13.1939,46.361,2.40292,7
-2,2117.86,9.08204,0.165033,8.92664,144.493,1472.77,10.5912,409.551,0,13.3816,46.5487,2.35018,7
1,2117.86,9.08204,0.165033,8.92664,144.493,1472.77,10.5912,409.551,0,13.3816,46.5487,2.35018,7
0,2384.1,10.7955,0.225812,8.6767,210.982,1444.29,8.9074,638.2,0,13.2752,46.3544,2.40107,7
-1,2384.1,10.7955,0.225812,8.6767,210.982,1444.29,8.9074,638.2,0,13.2752,46.3544,2.40107,7
-2,2236.7,11.0541,0.213682,9.00347,219.76,1460.7,10.6574,463.014,0,13.3971,46.5559,2.35269,7
1,2236.7,11.0541,0.213682,9.00347,219.76,1460.7,10.6574,463.014,0,13.3971,46.5559,2.35269,7
0,2517.06,13.6932,0.305614,8.91271,325.987,1431.94,8.84463,665.273,0,13.3554,46.3473,2.39929,7
-1,2517.06,13.6932,0.305614,8.91271,325.987,1431.94,8.84463,665.273,0,13.3554,46.3473,2.39929,7
-2,2365.49,13.2757,0.246471,8.84152,313.719,1448.21,11.1148,507.794,0,13.3253,46.6077,2.35889,7
1,2365.49,13.2757,0.246471,8.84152,313.719,1448.21,11.1148,507.794,0,13.3253,46.6077,2.35889,7
0,2683.1,17.7478,0.40067,9.145,489.174,1419.48,8.77874,676.193,0,13.4344,46.3399,2.39774,7
-1,2683.1,17.7478,0.40067,9.145,489.174,1419.48,8.77874,676.193,0,13.4344,46.3399,2.39774,7
-2,2500.81,15.7499,0.257779,8.47909,416.215,1435.31,12.5984,549.862,0,13.1897,46.779,2.37252,7
1,2500.81,15.7499,0.257779,8.47909,416.215,1435.31,12.5984,549.862,0,13.1897,46.779,2.37252,7
0,2903.72,23.3706,0.511636,9.37325,712.864,1406.92,8.71073,679.735,0,13.5121,46.3322,2.39631,7
-1,2903.72,23.3706,0.511636,9.37325,712.864,1406.92,8.71073,679.735,0,13.5121,46.3322,2.39631,7
-2,2633.78,18.3207,0.241761,8.04953,515.048,1422.11,15.6026,591.833,0,13.0426,47.1344,2.39638,7
1,2633.78,18.3207,0.241761,8.04953,515.048,1422.11,15.6026,591.833,0,13.0426,47.1344,2.39638,7
0,3197.29,30.8162,0.638927,9.59718,1010.39,1394.24,8.64167,680.658,0,13.5884,46.3244,2.39509,7
-1,3197.29,30.8162,0.638927,9.59718,1010.39,1394.24,8.64167,680.658,0,13.5884,46.3244,2.39509,7
-2,2752.65,20.3246,0.20468,7.71774,600.437,1408.78,19.9436,632.212,0,12.9353,47.6659,2.42592,7
1,2752.65,20.3246,0.20468,7.71774,600.437,1408.78,19.9436,632.212,0,12.9353,47.6659,2.42592,7
-1,2752.65,20.3246,0.20468,7.71774,600.437,1408.78,19.9436,632.212,0,12.9353,47.6659,2.42592,4.9
-2,2616.48,18.4244,0.108639,7.84184,504.25,1418.34,34.2771,568.223,0,12.9863,49.5591,2.47292,4.9
2,2616.48,18.4244,0.108639,7.84184,504.25,1418.34,34.2771,568.223,0,12.9863,49.5591,2.47292,4.9
-1,2616.48,18.4244,0.108639,7.84184,504.25,1418.34,34.2771,568.223,0,12.9863,49.5591,2.47292,3.43
-2,2550.86,17.4245,0.0869249,8.09596,474.716,1427.4,43.1423,513.55,0,13.0766,50.8408,2.52674,3.43
3,2550.86,17.4245,0.0869249,8.09596,474.716,1427.4,43.1423,513.55,0,13.0766,50.8408,2.52674,3.43
-1,2550.86,17.4245,0.0869249,8.09596,474.716,1427.4,43.1423,513.55,0,13.0766,50.8408,2.52674,2.401
-2,2500.67,16.8813,0.0853961,8.1886,458.14,1437.5,46.1267,466.752,0,13.1137,51.291,2.58994,2.401
4,2500.67,16.8813,0.0853961,8.1886,458.14,1437.5,46.1267,466.752,0,13.1137,51.291,2.58994,2.401
0,2644.28,19.7399,0.0910171,8.11658,565.793,1414.73,43.079,526.284,0,13.083,50.8337,2.52641,2.401
-1,2644.28,19.7399,0.0910171,8.11658,565.793,1414.73,43.079,526.284,0,13.083,50.8337,2.52641,7
-2,2589.82,18.1871,0.0728339,8.50027,514.373,1421.81,52.2738,506.562,0,13.2116,52.2389,2.59098,7
1,2589.82,18.1871,0.0728339,8.50027,514.373,1421.81,52.2738,506.562,0,13.2116,52.2389,2.59098,7
0,2741.64,22.2882,0.0943028,8.13349,666.855,1402.01,43.0166,532.798,0,13.0882,50.8267,2.52561,7
-1,2741.64,22.2882,0.0943028,8.13349,666.855,1402.01,43.0166,532.798,0,13.0882,50.8267,2.52561,7
-2,2650.14,19.578,0.0643608,8.88619,555.654,1405.55,57.8891,533.413,0,13.3406,53.1494,2.61593,7
1,2650.14,19.578,0.0643608,8.88619,555.654,1405.55,57.8891,533.413,0,13.3406,53.1494,2.61593,7
-1,2650.14,19.578,0.0643608,8.88619,555.654,1405.55,57.8891,533.413,0,13.3406,53.1494,2.61593,4.9
-2,2613.26,18.3917,0.0654865,9.41471,516.206,1407.13,67.5415,523.439,0,13.5315,54.7786,2.76451,4.9
2,2613.26,18.3917,0.0654865,9.41471,516.206,1407.13,67.5415,523.439,0,13.5315,54.7786,2.76451,4.9
-1,2613.26,18.3917,0.0654865,9.41471,516.206,1407.13,67.5415,523.439,0,13.5315,54.7786,2.76451,3.43
-2,2585.8,18.0143,0.0717133,9.70839,492.091,1407.64,73.6648,512.074,0,13.645,55.8829,3.01372,3.43
3,2585.8,18.0143,0.0717133,9.70839,492.091,1407.64,73.6648,512.074,0,13.645,55.8829,3.01372,3.43
-1,2585.8,18.0143,0.0717133,9.70839,492.091,1407.64,73.6648,512.074,0,13.645,55.8829,3.01372,2.401
-2,2560.83,16.773,0.0771064,9.87347,474.109,1407.43,77.7939,500.978,0,13.7129,56.6779,3.40404,2.401
4,2560.83,16.773,0.0771064,9.87347,474.109,1407.43,77.7939,500.978,0,13.7129,56.6779,3.40404,2.401
-1,2560.83,16.773,0.0771064,9.87347,474.109,1407.43,77.7939,500.978,0,13.7129,56.6779,3.40404,1.6807
-2,2534.89,16.9872,0.0806972,9.96167,454.174,1406.52,80.6501,491.521,0,13.7521,57.2746,3.96898,1.6807
5,2534.89,16.9872,0.0806972,9.96167,454.174,1406.52,80.6501,491.521,0,13.7521,57.2746,3.96898,1.6807
-1,2534.89,16.9872,0.0806972,9.96167,454.174,1406.52,80.6501,491.521,0,13.7521,57.2746,3.96898,1.17649
-2,2505.72,16.3338,0.0899944,10.0321,432.042,1404.98,83.0197,482.898,0,13.7846,57.8095,4.7316,1.17649
6,2505.72,16.3338,0.0899944,10.0321,432.042,1404.98,83.0197,482.898,0,13.7846,57.8095,4.7316,1.17649
-1,2505.72,16.3338,0.0899944,10.0321,432.042,1404.98,83.0197,482.898,0,13.7846,57.8095,4.7316,0.823543
-2,2477.73,15.9888,0.0968053,10.0816,411.598,1403.56,84.8526,473.773,0,13.8083,58.2612,5.70735,0.823543
7,2477.73,15.9888,0.0968053,10.0816,411.598,1403.56,84.8526,473.773,0,13.8083,58.2612,5.70735,0.823543
-1,2477.73,15.9888,0.0968053,10.0816,411.598,1403.56,84.8526,473.773,0,13.8083,58.2612,5.70735,0.57648
-2,2450.56,15.3088,0.104194,10.121,392.434,1402.14,86.3079,464.769,0,13.8275,58.6542,6.9011,0.57648
8,2450.56,15.3088,0.104194,10.121,392.434,1402.14,86.3079,464.769,0,13.8275,58.6542,6.9011,0.57648
-1,2450.56,15.3088,0.104194,10.121,392.434,1402.14,86.3079,464.769,0,13.8275,58.6542,6.9011,0.403536
-2,2424.17,14.994,0.112794,10.1496,373.599,1400.82,87.4371,455.936,0,13.842,58.994,8.27817,0.403536
9,2424.17,14.994,0.112794,10.1496,373.599,1400.82,87.4371,455.936,0,13.842,58.994,8.27817,0.403536
-1,2424.17,14.994,0.112794,10.1496,373.599,1400.82,87.4371,455.936,0,13.842,58.994,8.27817,0.282475
-2,2399.07,14.2937,0.118068,10.1635,356.54,1399.85,88.1272,447.074,0,13.8499,59.2485,9.80534,0.282475
10,2399.07,14.2937,0.118068,10.1635,356.54,1399.85,88.1272,447.074,0,13.8499,59.2485,9.80534,0.282475
-1,2399.07,14.2937,0.118068,10.1635,356.54,1399.85,88.1272,447.074,0,13.8499,59.2485,9.80534,0.197733
-2,2377.19,13.855,0.123541,10.164,342.163,1399.26,88.5275,438.358,0,13.8519,59.4443,11.4434,0.197733
11,2377.19,13.855,0.123541,10.164,342.163,1399.26,88.5275,438.358,0,13.8519,59.4443,11.4434,0.197733
-1,2377.19,13.855,0.123541,10.164,342.163,1399.26,88.5275,438.358,0,13.8519,59.4443,11.4434,0.138413
-2,2357.08,13.6321,0.131021,10.1488,328.894,1399.06,88.6012,430.035,0,13.8474,59.5675,13.1603,0.138413
12,2357.08,13.6321,0.131021,10.1488,328.894,1399.06,88.6012,430.035,0,13.8474,59.5675,13.1603,0.138413
-1,2357.08,13.6321,0.131021,10.1488,328.894,1399.06,88.6012,430.035,0,13.8474,59.5675,13.1603,0.096889
-2,2340.92,13.5556,0.131506,10.1311,318.863,1399.25,88.5136,422.086,0,13.8416,59.6493,14.8993,0.096889
13,2340.92,13.5556,0.131506,10.1311,318.863,1399.25,88.5136,422.086,0,13.8416,59.6493,14.8993,0.096889
-1,2340.92,13.5556,0.131506,10.1311,318.863,1399.25,88.5136,422.086,0,13.8416,59.6493,14.8993,0.0678223
-2,2327.05,13.1525,0.133433,10.1094,310.611,1399.6,88.2622,415.024,0,13.8341,59.6913,16.6351,0.0678223
14,2327.05,13.1525,0.133433,10.1094,310.611,1399.6,88.2622,415.024,0,13.8341,59.6913,16.6351,0.0678223
-1,2327.05,13.1525,0.133433,10.1094,310.611,1399.6,88.2622,415.024,0,13.8341,59.6913,16.6351,0.0474756
-2,2314.09,13.071,0.135266,10.0916,302.167,1400.04,87.9055,408.803,0,13.8277,59.7037,18.3401,0.0474756
15,2314.09,13.071,0.135266,10.0916,302.167,1400.04,87.9055,408.803,0,13.8277,59.7037,18.3401,0.0474756
-1,2314.09,13.071,0.135266,10.0916,302.167,1400.04,87.9055,408.803,0,13.8277,59.7037,18.3401,0.0332329
-2,2303.2,12.3919,0.134706,10.0764,295.792,1400.78,87.5005,402.994,0,13.8224,59.6951,20.0104,0.0332329
16,2303.2,12.3919,0.134706,10.0764,295.792,1400.78,87.5005,402.994,0,13.8224,59.6951,20.0104,0.0332329
-1,2303.2,12.3919,0.134706,10.0764,295.792,1400.78,87.5005,402.994,0,13.8224,59.6951,20.0104,0.0232631
-2,2294.56,12.3859,0.133906,10.0568,290.319,1401.67,87.0562,397.842,0,13.8155,59.6753,21.6051,0.0232631
17,2294.56,12.3859,0.133906,10.0568,290.319,1401.67,87.0562,397.842,0,13.8155,59.6753,21.6051,0.0232631
-1,2294.56,12.3859,0.133906,10.0568,290.319,1401.67,87.0562,397.842,0,13.8155,59.6753,21.6051,0.0162841
-2,2286.64,12.4557,0.13239,10.0487,284.861,1402.51,86.6562,393.378,0,13.8129,59.6575,23.1314,0.0162841
18,2286.64,12.4557,0.13239,10.0487,284.861,1402.51,86.6562,393.378,0,13.8129,59.6575,23.1314,0.0162841
-1,2286.64,12.4557,0.13239,10.0487,284.861,1402.51,86.6562,393.378,0,13.8129,59.6575,23.1314,0.0113989
-2,2280.01,12.0574,0.131668,10.0478,280.724,1403.45,86.2649,389.309,0,13.8131,59.6358,24.5835,0.0113989
19,2280.01,12.0574,0.131668,10.0478,280.724,1403.45,86.2649,389.309,0,13.8131,59.6358,24.5835,0.0113989
-1,2280.01,12.0574,0.131668,10.0478,280.724,1403.45,86.2649,389.309,0,13.8131,59.6358,24.5835,0.00797923
-2,2274.62,12.0889,0.127698,10.0529,276.946,1404.4,85.8809,385.755,0,13.8153,59.611,25.945,0.00797923
20,2274.62,12.0889,0.127698,10.0529,276.946,1404.4,85.8809,385.755,0,13.8153,59.611,25.945,0.00797923
-1,2274.62,12.0889,0.127698,10.0529,276.946,1404.4,85.8809,385.755,0,13.8153,59.611,25.945,0.00558546
-2,2269.84,12.1333,0.124945,10.0594,273.421,1405.31,85.4802,382.7,0,13.818,59.5774,27.22,0.00558546
21,2269.84,12.1333,0.124945,10.0594,273.421,1405.31,85.4802,382.7,0,13.818,59.5774,27.22,0.00558546
-1,2269.84,12.1333,0.124945,10.0594,273.421,1405.31,85.4802,382.7,0,13.818,59.5774,27.22,0.00390982
-2,2265.95,12.3221,0.124424,10.0809,270.296,1406.1,85.2319,379.988,0,13.8267,59.5696,28.4089,0.00390982
22,2265.95,12.3221,0.124424,10.0809,270.296,1406.1,85.2319,379.988,0,13.8267,59.5696,28.4089,0.00390982
-1,2265.95,12.3221,0.124424,10.0809,270.296,1406.1,85.2319,379.988,0,13.8267,59.5696,28.4089,0.00273687
-2,2261.93,12.073,0.122811,10.1061,267.221,1406.94,84.9579,377.584,0,13.8367,59.5536,29.5409,0.00273687
23,2261.93,12.073,0.122811,10.1061,267.221,1406.94,84.9579,377.584,0,13.8367,59.5536,29.5409,0.00273687
-1,2261.93,12.073,0.122811,10.1061,267.221,1406.94,84.9579,377.584,0,13.8367,59.5536,29.5409,0.00191581
-2,2259,11.8689,0.120263,10.138,265.05,1407.77,84.712,375.378,0,13.8489,59.5398,30.5784,0.00191581
24,2259,11.8689,0.120263,10.138,265.05,1407.77,84.712,375.378,0,13.8489,59.5398,30.5784,0.00191581
-1,2259,11.8689,0.120263,10.138,265.05,1407.77,84.712,375.378,0,13.8489,59.5398,30.5784,0.00134107
-2,2256.93,11.9088,0.118833,10.1738,263.271,1408.49,84.5076,373.516,0,13.8626,59.5302,31.5475,0.00134107
25,2256.93,11.9088,0.118833,10.1738,263.271,1408.49,84.5076,373.516,0,13.8626,59.5302,31.5475,0.00134107
-1,2256.93,11.9088,0.118833,10.1738,263.271,1408.49,84.5076,373.516,0,13.8626,59.5302,31.5475,0.001
-2,2254.19,11.9519,0.120855,10.214,260.588,1409.12,84.3173,372.023,0,13.878,59.5198,32.4545,0.001
26,2254.19,11.9519,0.120855,10.214,260.588,1409.12,84.3173,372.023,0,13.878,59.5198,32.4545,0.001
-1,2254.19,11.9519,0.120855,10.214,260.588,1409.12,84.3173,372.023,0,13.878,59.5198,32.4545,0.001
-2,2251.49,11.9262,0.116068,10.2678,257.997,1409.77,84.1979,370.493,0,13.8984,59.5235,33.3009,0.001
27,2251.49,11.9262,0.116068,10.2678,257.997,1409.77,84.1979,370.493,0,13.8984,59.5235,33.3009,0.001
-1,2251.49,11.9262,0.116068,10.2678,257.997,1409.77,84.1979,370.493,0,13.8984,59.5235,33.3009,0.001
-2,2250.12,11.8922,0.114587,10.3138,256.836,1410.47,84.0456,368.962,0,13.9157,59.5178,34.0542,0.001
28,2250.12,11.8922,0.114587,10.3138,256.836,1410.47,84.0456,368.962,0,13.9157,59.5178,34.0542,0.001
-1,2250.12,11.8922,0.114587,10.3138,256.836,1410.47,84.0456,368.962,0,13.9157,59.5178,34.0542,0.001
-2,2249.14,11.8689,0.114961,10.3678,255.808,1411.01,83.9224,367.833,0,13.936,59.5147,34.7633,0.001
29,2249.14,11.8689,0.114961,10.3678,255.808,1411.01,83.9224,367.833,0,13.936,59.5147,34.7633,0.001
0,2241.98,12.0324,0.126457,10.5322,261.631,1397.91,83.6666,367.846,0,13.991,59.4856,34.7602,0.001
-1,2241.98,12.0324,0.126457,10.5322,261.631,1397.91,83.6666,367.846,0,13.991,59.4856,34.7602,7
-2,2239.61,11.9662,0.11502,10.3976,259.567,1397.48,82.47,369.449,0,13.9412,59.2257,35.0039,7
1,2239.61,11.9662,0.11502,10.3976,259.567,1397.48,82.47,369.449,0,13.9412,59.2257,35.0039,7
-1,2239.61,11.9662,0.11502,10.3976,259.567,1397.48,82.47,369.449,0,13.9412,59.2257,35.0039,4.9
-2,2238.61,11.8964,0.109945,10.3502,258.279,1397.05,82.0701,370.49,0,13.9244,59.1437,35.3009,4.9
2,2238.61,11.8964,0.109945,10.3502,258.279,1397.05,82.0701,370.49,0,13.9244,59.1437,35.3009,4.9
-1,2238.61,11.8964,0.109945,10.3502,258.279,1397.05,82.0701,370.49,0,13.9244,59.1437,35.3009,3.43
-2,2237.19,11.7042,0.10131,10.3545,256.589,1396.69,82.0356,370.994,0,13.9271,59.1389,35.6536,3.43
3,2237.19,11.7042,0.10131,10.3545,256.589,1396.69,82.0356,370.994,0,13.9271,59.1389,35.6536,3.43
-1,2237.19,11.7042,0.10131,10.3545,256.589,1396.69,82.0356,370.994,0,13.9271,59.1389,35.6536,2.401
-2,2235.9,11.7612,0.102219,10.3709,254.998,1396.56,81.9985,370.99,0,13.9342,59.1319,36.0441,2.401
4,2235.9,11.7612,0.102219,10.3709,254.998,1396.56,81.9985,370.99,0,13.9342,59.1319,36.0441,2.401
-1,2235.9,11.7612,0.102219,10.3709,254.998,1396.56,81.9985,370.99,0,13.9342,59.1319,36.0441,1.6807
-2,2235.41,11.9869,0.102442,10.4087,254.038,1396.68,82.037,370.581,0,13.9491,59.1428,36.4898,1.6807
5,2235.41,11.9869,0.102442,10.4087,254.038,1396.68,82.037,370.581,0,13.9491,59.1428,36.4898,1.6807
0,2227.68,12.1341,0.10914,10.4998,259.204,1383.76,81.8042,370.581,0,13.9787,59.1164,36.4872,1.17649
-1,2227.68,12.1341,0.10914,10.4998,259.204,1383.76,81.8042,370.581,0,13.9787,59.1164,36.4872,7
-2,2224.3,12.0451,0.10222,10.4079,254.627,1383.45,81.4885,372.486,0,13.9477,59.0152,36.7237,7
1,2224.3,12.0451,0.10222,10.4079,254.627,1383.45,81.4885,372.486,0,13.9477,59.0152,36.7237,7
-1,2224.3,12.0451,0.10222,10.4079,254.627,1383.45,81.4885,372.486,0,13.9477,59.0152,36.7237,4.9
-2,2223.29,11.7856,0.0992439,10.3824,253.023,1383.35,81.6565,373.018,0,13.9406,59.0308,37.0016,4.9
2,2223.29,11.7856,0.0992439,10.3824,253.023,1383.35,81.6565,373.018,0,13.9406,59.0308,37.0016,4.9
-1,2223.29,11.7856,0.0992439,10.3824,253.023,1383.35,81.6565,373.018,0,13.9406,59.0308,37.0016,3.43
-2,2222.88,11.6126,0.0972424,10.3915,252.092,1383.35,81.95,373.034,0,13.946,59.0807,37.3266,3.43
3,2222.88,11.6126,0.0972424,10.3915,252.092,1383.35,81.95,373.034,0,13.946,59.0807,37.3266,3.43
0,2214.08,11.6308,0.10281,10.433,256.283,1370.49,81.7573,373.034,0,13.9592,59.0589,37.3244,2.401
-1,2214.08,11.6308,0.10281,10.433,256.283,1370.49,81.7573,373.034,0,13.9592,59.0589,37.3244,7
-2,2211.71,11.467,0.0952807,10.3655,252.245,1370.24,82.1066,374.624,0,13.9384,59.087,37.5465,7
1,2211.71,11.467,0.0952807,10.3655,252.245,1370.24,82.1066,374.624,0,13.9384,59.087,37.5465,7
-1,2211.71,11.467,0.0952807,10.3655,252.245,1370.24,82.1066,374.624,0,13.9384,59.087,37.5465,4.9
-2,2211.13,11.9727,0.0914444,10.3539,250.005,1370.04,82.591,375.174,0,13.937,59.1581,37.8153,4.9
2,2211.13,11.9727,0.0914444,10.3539,250.005,1370.04,82.591,375.174,0,13.937,59.1581,37.8153,4.9
0,2202.65,12.6231,0.0966308,10.3603,253.889,1357.17,82.4379,375.174,0,13.939,59.1408,37.8133,3.43
-1,2202.65,12.6231,0.0966308,10.3603,253.889,1357.17,82.4379,375.174,0,13.939,59.1408,37.8133,7
-2,2200.06,12.4741,0.0901588,10.3149,249.627,1356.95,83.1992,376.207,0,13.9271,59.2453,38.0264,7
1,2200.06,12.4741,0.0901588,10.3149,249.627,1356.95,83.1992,376.207,0,13.9271,59.2453,38.0264,7
-1,2200.06,12.4741,0.0901588,10.3149,249.627,1356.95,83.1992,376.207,0,13.9271,59.2453,38.0264,4.9
-2,2198.99,12.1527,0.0891858,10.3133,247.859,1356.77,83.9537,376.292,0,13.9298,59.3678,38.2682,4.9
2,2198.99,12.1527,0.0891858,10.3133,247.859,1356.77,83.9537,376.292,0,13.9298,59.3678,38.2682,4.9
-1,2198.99,12.1527,0.0891858,10.3133,247.859,1356.77,83.9537,376.292,0,13.9298,59.3678,38.2682,3.43
-2,2198.44,12.069,0.0896736,10.3347,246.772,1356.71,84.5432,375.962,0,13.94,59.4688,38.548,3.43
3,2198.44,12.069,0.0896736,10.3347,246.772,1356.71,84.5432,375.962,0,13.94,59.4688,38.548,3.43
0,2190.33,14.4019,0.0931517,10.3062,249.294,1343.91,84.4243,375.962,0,13.931,59.4554,38.5458,2.401
-1,2190.33,14.4019,0.0931517,10.3062,249.294,1343.91,84.4243,375.962,0,13.931,59.4554,38.5458,7
-2,2189,14.44,0.0912273,10.29,246.775,1343.81,85.2598,376.102,0,13.9285,59.5849,38.7219,7
1,2189,14.44,0.0912273,10.29,246.775,1343.81,85.2598,376.102,0,13.9285,59.5849,38.7219,7
-1,2189,14.44,0.0912273,10.29,246.775,1343.81,85.2598,376.102,0,13.9285,59.5849,38.7219,4.9
-2,2188.2,14.2502,0.0904381,10.3022,245.528,1343.78,85.9362,375.746,0,13.9353,59.6982,38.9329,4.9
2,2188.2,14.2502,0.0904381,10.3022,245.528,1343.78,85.9362,375.746,0,13.9353,59.6982,38.9329,4.9
0,2182.5,19.2238,0.093194,10.2527,247.839,1330.96,85.8501,375.746,0,13.9197,59.6885,38.9306,3.43
-1,2182.5,19.2238,0.093194,10.2527,247.839,1330.96,85.8501,375.746,0,13.9197,59.6885,38.9306,7
-2,2180.98,19.1128,0.0911339,10.2434,245.576,1331.02,86.7836,375.3,0,13.9196,59.8408,39.0859,7
1,2180.98,19.1128,0.0911339,10.2434,245.576,1331.02,86.7836,375.3,0,13.9196,59.8408,39.0859,7
-1,2180.98,19.1128,0.0911339,10.2434,245.576,1331.02,86.7836,375.3,0,13.9196,59.8408,39.0859,4.9
-2,2180.29,19.386,0.0894653,10.2553,244.177,1331.13,87.4689,374.629,0,13.926,59.9587,39.2725,4.9
2,2180.29,19.386,0.0894653,10.2553,244.177,1331.13,87.4689,374.629,0,13.926,59.9587,39.2725,4.9
0,2177.59,27.8663,0.0913397,10.1887,246.017,1318.26,87.4118,374.629,0,13.9051,59.9522,39.2705,3.43
-1,2177.59,27.8663,0.0913397,10.1887,246.017,1318.26,87.4118,374.629,0,13.9051,59.9522,39.2705,7
-2,2176.6,28.0552,0.0894505,10.187,244.435,1318.52,88.308,373.59,0,13.9072,60.1063,39.3984,7
1,2176.6,28.0552,0.0894505,10.187,244.435,1318.52,88.308,373.59,0,13.9072,60.1063,39.3984,7
0,2178.51,40.9557,0.0912562,10.11,246.531,1305.57,88.274,373.59,0,13.883,60.1025,39.396,4.9
-1,2178.51,40.9557,0.0912562,10.11,246.531,1305.57,88.274,373.59,0,13.883,60.1025,39.396,7
-2,2176.34,40.3754,0.0895992,10.1063,244.736,1306.07,89.2589,372.039,0,13.8846,60.2772,39.5027,7
1,2176.34,40.3754,0.0895992,10.1063,244.736,1306.07,89.2589,372.039,0,13.8846,60.2772,39.5027,7
-1,2176.34,40.3754,0.0895992,10.1063,244.736,1306.07,89.2589,372.039,0,13.8846,60.2772,39.5027,4.9
-2,2175.61,39.8549,0.089035,10.1069,244.415,1306.55,89.8447,370.851,0,13.886,60.3858,39.6332,4.9
2,2175.61,39.8549,0.089035,10.1069,244.415,1306.55,89.8447,370.851,0,13.886,60.3858,39.6332,4.9
0,2181.34,57.5702,0.0899134,10.0193,245.568,1293.54,89.827,370.851,0,13.8586,60.3838,39.6307,3.43
-1,2181.34,57.5702,0.0899134,10.0193,245.568,1293.54,89.827,370.851,0,13.8586,60.3838,39.6307,7
-2,2179.64,56.3574,0.0880184,10.013,245.131,1294.25,90.4734,369.247,0,13.8577,60.5069,39.7141,7
1,2179.64,56.3574,0.0880184,10.013,245.131,1294.25,90.4734,369.247,0,13.8577,60.5069,39.7141,7
-1,2179.64,56.3574,0.0880184,10.013,245.131,1294.25,90.4734,369.247,0,13.8577,60.5069,39.7141,4.9
-2,2177.54,55.057,0.0887015,10.0135,244.136,1294.83,90.8392,368.313,0,13.8584,60.5821,39.8231,4.9
2,2177.54,55.057,0.0887015,10.0135,244.136,1294.83,90.8392,368.313,0,13.8584,60.5821,39.8231,4.9
-1,2177.54,55.057,0.0887015,10.0135,244.136,1294.83,90.8392,368.313,0,13.8584,60.5821,39.8231,3.43
-2,2176.35,53.7644,0.0875509,10.0221,243.976,1295.52,91.0021,367.523,0,13.8618,60.6197,39.9731,3.43
3,2176.35,53.7644,0.0875509,10.0221,243.976,1295.52,91.0021,367.523,0,13.8618,60.6197,39.9731,3.43
